runname,seed,steps,tokens,acc,acc_norm,acc_norm_token,acc_norm_pmi,acc,acc_norm,acc_norm_token,acc_norm_pmi
1p46G-gemma-commoncrawl-ar-29BT,4,13000,27.262976,0.3177737882,0.3070017953,0.31238779170000003,0.29443447040000004,0.3275657668,0.29368164080000003,0.3138931365,0.30500814390000003
1p46G-gemma-commoncrawl-ar-29BT,4,13500,28.311552,0.31059245960000004,0.3141831239,0.3141831239,0.289048474,0.3159935183,0.2986117725,0.3216817531,0.2824398561
1p46G-gemma-commoncrawl-ar-29BT,4,14000,29.360128,0.3195691203,0.3016157989,0.3249551167,0.3052064632,0.3232632385,0.2900243234,0.32715660150000003,0.29802025050000003
1p46G-gemma-commoncrawl-ar-29BT,4,1500,3.145728,0.26032315980000004,0.2710951526,0.2980251346,0.2728904847,0.2625426448,0.2737978517,0.30272500150000003,0.2732071962
1p46G-gemma-commoncrawl-ar-29BT,4,2000,4.194304,0.2692998205,0.2908438061,0.3034111311,0.2836624776,0.28093242420000003,0.2903191095,0.3040500767,0.2648358907
1p46G-gemma-commoncrawl-ar-29BT,4,2500,5.24288,0.2980251346,0.29443447040000004,0.31059245960000004,0.2836624776,0.3023158362,0.28915184120000004,0.313352605,0.2696697135
1p46G-gemma-commoncrawl-ar-29BT,4,3000,6.291456,0.2675044883,0.26032315980000004,0.3016157989,0.2908438061,0.2802145878,0.2597387152,0.3013804282,0.2852922652
1p46G-gemma-commoncrawl-ar-29BT,4,3500,7.340032,0.27827648110000003,0.289048474,0.31059245960000004,0.2908438061,0.2785959968,0.3038297478,0.31034136500000004,0.2740981524
1p46G-gemma-commoncrawl-ar-29BT,4,4000,8.388608,0.2675044883,0.2746858169,0.3052064632,0.29443447040000004,0.2779725785,0.2691180543,0.32434445910000004,0.28690059500000004
1p46G-gemma-commoncrawl-ar-29BT,4,4500,9.437184,0.2728904847,0.2657091562,0.3052064632,0.29263913820000004,0.288494636,0.261729366,0.3199854847,0.28510153800000004
1p46G-gemma-commoncrawl-ar-29BT,4,500,1.048576,0.23698384200000003,0.2351885099,0.2908438061,0.26032315980000004,0.24484655560000002,0.237735046,0.294110708,0.2635978875
1p46G-gemma-commoncrawl-ar-29BT,4,5000,10.48576,0.2818671454,0.2872531418,0.3016157989,0.315978456,0.2914091633,0.2810388367,0.3115577332,0.3059194648
1p46G-gemma-commoncrawl-ar-29BT,4,5500,11.534336,0.2746858169,0.2998204668,0.3213644524,0.2980251346,0.27669976420000003,0.30253616510000003,0.3424344006,0.2865835534
1p46G-gemma-commoncrawl-ar-29BT,4,6000,12.582912,0.2800718133,0.2818671454,0.31238779170000003,0.31059245960000004,0.2898595741,0.2846216378,0.33188401170000004,0.3128318178
1p46G-gemma-commoncrawl-ar-29BT,4,6500,13.631488,0.2980251346,0.27827648110000003,0.3141831239,0.26211849190000003,0.304378246,0.2754450202,0.3099206682,0.2646803784
1p46G-gemma-commoncrawl-ar-29BT,4,7000,14.680064,0.27648114900000004,0.2800718133,0.3213644524,0.2692998205,0.2821538442,0.2784770286,0.3330355634,0.2783979234
1p46G-gemma-commoncrawl-ar-29BT,4,7500,15.72864,0.3034111311,0.2854578097,0.3141831239,0.29622980250000003,0.3064971019,0.2823815193,0.3177073941,0.287330125
1p46G-gemma-commoncrawl-ar-29BT,4,8000,16.777216,0.2908438061,0.2998204668,0.315978456,0.2908438061,0.291463315,0.3036274892,0.3278018123,0.283122015
1p46G-gemma-commoncrawl-ar-29BT,4,8500,17.825792,0.27827648110000003,0.3016157989,0.3141831239,0.2998204668,0.28575701000000003,0.2948715684,0.3130540374,0.3073097603
1p46G-gemma-commoncrawl-ar-29BT,4,9000,18.874368,0.3016157989,0.2818671454,0.3195691203,0.315978456,0.3011915918,0.2905908327,0.3230521467,0.3232428738
1p46G-gemma-commoncrawl-ar-29BT,4,9500,19.922944,0.2818671454,0.27827648110000003,0.3141831239,0.3052064632,0.2896933968,0.2794688828,0.3231753,0.30552601620000003
1p46G-gemma-commoncrawl-ar-29BT,5,0,0.0,0.22441651710000002,0.2208258528,0.24057450630000002,0.2513464991,0.22804474130000002,0.2139759641,0.2473134827,0.2369089654
1p46G-gemma-commoncrawl-ar-29BT,5,1000,2.097152,0.24775583480000002,0.289048474,0.31059245960000004,0.2746858169,0.2511170754,0.3041805763,0.31939166820000003,0.2640444045
1p46G-gemma-commoncrawl-ar-29BT,5,10000,20.97152,0.2800718133,0.2836624776,0.31059245960000004,0.315978456,0.28342247330000003,0.2892500409,0.3117535121,0.3329822784
1p46G-gemma-commoncrawl-ar-29BT,5,10500,22.020096,0.2728904847,0.2818671454,0.31238779170000003,0.3411131059,0.2702062173,0.29037010010000003,0.3169043764,0.3556588694
1p46G-gemma-commoncrawl-ar-29BT,5,11000,23.068672,0.2746858169,0.29263913820000004,0.31059245960000004,0.3141831239,0.2705547513,0.29301101350000003,0.3065063389,0.3025347372
1p46G-gemma-commoncrawl-ar-29BT,5,11500,24.117248,0.27648114900000004,0.289048474,0.3195691203,0.3141831239,0.2766049423,0.2916840476,0.3229749321,0.31769167740000004
1p46G-gemma-commoncrawl-ar-29BT,5,12000,25.165824,0.2818671454,0.2854578097,0.315978456,0.3177737882,0.2806357474,0.2895966841,0.3129975913,0.3186098818
1p46G-gemma-commoncrawl-ar-29BT,5,12500,26.2144,0.2836624776,0.3052064632,0.32675044880000004,0.3195691203,0.2889709714,0.3044305069,0.3262610563,0.3280406152
1p46G-gemma-commoncrawl-ar-29BT,5,13000,27.262976,0.2836624776,0.2872531418,0.3231597846,0.32675044880000004,0.2777546032,0.2994009052,0.3281031372,0.30844141010000004
1p46G-gemma-commoncrawl-ar-29BT,5,13500,28.311552,0.2692998205,0.29263913820000004,0.3231597846,0.3231597846,0.2709055798,0.29815264080000003,0.323719613,0.338089715
1p46G-gemma-commoncrawl-ar-29BT,5,14000,29.360128,0.2728904847,0.2908438061,0.3141831239,0.3034111311,0.2732942681,0.2940500767,0.31488688130000003,0.3007874783
1p46G-gemma-commoncrawl-ar-29BT,5,1500,3.145728,0.2818671454,0.2908438061,0.3195691203,0.2728904847,0.2770571315,0.2802922652,0.3092458557,0.2807962524
1p46G-gemma-commoncrawl-ar-29BT,5,2000,4.194304,0.2836624776,0.2728904847,0.315978456,0.289048474,0.2751432916,0.2658092709,0.2998938238,0.2809610018
1p46G-gemma-commoncrawl-ar-29BT,5,2500,5.24288,0.2746858169,0.27648114900000004,0.2998204668,0.3016157989,0.2863396988,0.2763336229,0.3089149291,0.3116122885
1p46G-gemma-commoncrawl-ar-29BT,5,3000,6.291456,0.2746858169,0.289048474,0.3141831239,0.3177737882,0.2782739034,0.2922348402,0.3047720984,0.30354925050000003
1p46G-gemma-commoncrawl-ar-29BT,5,3500,7.340032,0.2872531418,0.2872531418,0.315978456,0.3070017953,0.3057454785,0.2972102903,0.31270739410000004,0.3211670419
1p46G-gemma-commoncrawl-ar-29BT,5,4000,8.388608,0.2854578097,0.27648114900000004,0.3213644524,0.2908438061,0.2917803565,0.28583800600000003,0.32852761550000004,0.30109528280000003
1p46G-gemma-commoncrawl-ar-29BT,5,4500,9.437184,0.2800718133,0.29622980250000003,0.3231597846,0.2585278276,0.27929535920000004,0.29404818600000004,0.32001508640000004,0.2412956507
1p46G-gemma-commoncrawl-ar-29BT,5,500,1.048576,0.2567324955,0.2567324955,0.27648114900000004,0.24955116700000002,0.23778879390000002,0.2444596458,0.2683280551,0.2440597175
1p46G-gemma-commoncrawl-ar-29BT,5,5000,10.48576,0.27648114900000004,0.2872531418,0.31059245960000004,0.3034111311,0.2709301297,0.2891782818,0.3225042689,0.3278225808
1p46G-gemma-commoncrawl-ar-29BT,5,5500,11.534336,0.2800718133,0.2746858169,0.3195691203,0.2836624776,0.2832243998,0.2806625918,0.3277338348,0.28948735670000003
1p46G-gemma-commoncrawl-ar-29BT,5,6000,12.582912,0.2567324955,0.2800718133,0.31238779170000003,0.2818671454,0.2516974698,0.2904154185,0.3178037031,0.3012073085
1p46G-gemma-commoncrawl-ar-29BT,5,6500,13.631488,0.29263913820000004,0.2800718133,0.3141831239,0.29622980250000003,0.2718548729,0.2818368026,0.318676589,0.3088501126
1p46G-gemma-commoncrawl-ar-29BT,5,7000,14.680064,0.289048474,0.289048474,0.33034111310000003,0.29622980250000003,0.2896212341,0.2856695343,0.33397791390000003,0.3056185437
1p46G-gemma-commoncrawl-ar-29BT,5,7500,15.72864,0.2746858169,0.2854578097,0.3213644524,0.29622980250000003,0.2731434038,0.2866141793,0.3366406199,0.291313721
1p46G-gemma-commoncrawl-ar-29BT,5,8000,16.777216,0.2818671454,0.2728904847,0.3034111311,0.2872531418,0.2788182164,0.2806153826,0.30824705900000005,0.2900339642
1p46G-gemma-commoncrawl-ar-29BT,5,8500,17.825792,0.2836624776,0.2818671454,0.3177737882,0.3034111311,0.2747364207,0.2826759017,0.31488688130000003,0.3172000291
1p46G-gemma-commoncrawl-ar-29BT,5,9000,18.874368,0.2836624776,0.2854578097,0.3070017953,0.3034111311,0.2650604048,0.2846438932,0.3184715731,0.3090551285
1p46G-gemma-commoncrawl-ar-29BT,5,9500,19.922944,0.2818671454,0.29622980250000003,0.3087971275,0.3070017953,0.26938748300000004,0.30240796000000003,0.31456478800000004,0.31113830670000003
1p46G-gemma-lynx-ar-29BT,6,0,0.0,0.2531418312,0.2298025135,0.24955116700000002,0.2441651706,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,1000,2.097152,0.27827648110000003,0.2657091562,0.2854578097,0.2746858169,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,10000,20.97152,0.2675044883,0.2531418312,0.2836624776,0.26211849190000003,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,10500,22.020096,0.2800718133,0.2728904847,0.29443447040000004,0.2549371634,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,11000,23.068672,0.2710951526,0.2657091562,0.29622980250000003,0.26211849190000003,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,11500,24.117248,0.2639138241,0.2585278276,0.2872531418,0.2818671454,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,12000,25.165824,0.2710951526,0.2567324955,0.289048474,0.2854578097,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,12500,26.2144,0.2710951526,0.2657091562,0.3034111311,0.2872531418,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,13000,27.262976,0.2657091562,0.2639138241,0.31059245960000004,0.2908438061,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,13500,28.311552,0.2585278276,0.26211849190000003,0.2854578097,0.2980251346,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,14000,29.360128,0.26211849190000003,0.2513464991,0.2998204668,0.2836624776,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,1500,3.145728,0.2567324955,0.2872531418,0.2728904847,0.2728904847,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,2000,4.194304,0.24775583480000002,0.2818671454,0.29443447040000004,0.26032315980000004,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,2500,5.24288,0.2800718133,0.2800718133,0.3016157989,0.2657091562,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,3000,6.291456,0.2818671454,0.2710951526,0.2908438061,0.2800718133,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,3500,7.340032,0.26211849190000003,0.2728904847,0.29622980250000003,0.2513464991,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,4000,8.388608,0.2531418312,0.27648114900000004,0.2908438061,0.26211849190000003,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,4500,9.437184,0.2728904847,0.2872531418,0.29443447040000004,0.27648114900000004,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,500,1.048576,0.2585278276,0.2585278276,0.3034111311,0.27648114900000004,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,5000,10.48576,0.2531418312,0.2692998205,0.2980251346,0.2639138241,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,5500,11.534336,0.2513464991,0.2675044883,0.29443447040000004,0.2872531418,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,6000,12.582912,0.2746858169,0.2854578097,0.3052064632,0.26032315980000004,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,6500,13.631488,0.2675044883,0.2854578097,0.31059245960000004,0.2585278276,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,7000,14.680064,0.2728904847,0.2675044883,0.2836624776,0.2728904847,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,7500,15.72864,0.27827648110000003,0.2692998205,0.2980251346,0.2836624776,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,8000,16.777216,0.2692998205,0.2585278276,0.29443447040000004,0.2818671454,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,8500,17.825792,0.27827648110000003,0.26032315980000004,0.3052064632,0.2908438061,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,9000,18.874368,0.2746858169,0.2675044883,0.3052064632,0.2836624776,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,9500,19.922944,0.2657091562,0.2657091562,0.29443447040000004,0.26032315980000004,0.0,0.0,0.0,0.0
