runname,seed,steps,tokens,acc,acc_norm,acc_norm_token,acc_norm_pmi,acc,acc_norm,acc_norm_token,acc_norm_pmi,acc,acc_norm,acc_norm_token,acc_norm_pmi
1p46G-gemma-commoncrawl-ar-29BT,3,9500,19.922944,0.24842203980000002,0.2579376379,0.2625787921,0.2712666881,0.3415693241,0.3432846668,0.3352715465,0.35259827650000003,0.23709734140000002,0.2471791368,0.250834214,0.2687164777
1p46G-gemma-aquila-ar-29BT,6,0,0.0,0.23531486240000002,0.2488206695,0.24609874380000002,0.24463137070000002,0.2816613482,0.2879303929,0.2784789519,0.2858619283,0.2272598321,0.2530728626,0.2450323408,0.2489270275
1p46G-gemma-aquila-ar-29BT,6,1000,2.097152,0.2406208443,0.2514652998,0.2551697301,0.2585959277,0.31225468370000004,0.3183267741,0.3102200603,0.3057302702,0.2331716425,0.2505952932,0.2502120767,0.2653591604
1p46G-gemma-aquila-ar-29BT,6,10000,20.97152,0.2479566537,0.2601011561,0.2600317645,0.2678386879,0.34023657430000004,0.3402318964,0.3286988574,0.3336613164,0.2436971842,0.2577611118,0.25840333,0.27058797290000003
1p46G-gemma-aquila-ar-29BT,6,10500,22.020096,0.24742031350000002,0.2590051565,0.26161343870000003,0.2649981992,0.33794767410000004,0.337627595,0.33601541890000003,0.3457769543,0.24725007670000002,0.2595441693,0.2558255313,0.2710761766
1p46G-gemma-aquila-ar-29BT,6,11000,23.068672,0.2441646177,0.2594423066,0.2612534958,0.2644446713,0.33911783700000003,0.33769585010000003,0.3385970789,0.335497751,0.2454704305,0.2583042755,0.256273173,0.2700443235
1p46G-gemma-aquila-ar-29BT,6,11500,24.117248,0.2459619758,0.2577572214,0.2601557209,0.2640132597,0.3373102317,0.33788559830000003,0.3350925296,0.3380825143,0.2481419639,0.2617755946,0.2556115905,0.2719582371
1p46G-gemma-aquila-ar-29BT,6,12000,25.165824,0.24504470080000001,0.2578392841,0.2607176543,0.2692647153,0.3382792649,0.337769197,0.33144339770000003,0.3430730951,0.2465077773,0.25707137220000004,0.2548463057,0.2735905231
1p46G-gemma-aquila-ar-29BT,6,12500,26.2144,0.24478215150000002,0.2573082329,0.2597980049,0.2683017352,0.3384616788,0.3378999036,0.3378418859,0.3461881968,0.2436803824,0.2585339726,0.2544780582,0.2698681378
1p46G-gemma-aquila-ar-29BT,6,13000,27.262976,0.2447123541,0.2569390097,0.2610509828,0.2640419255,0.3402129652,0.3364002486,0.3345800322,0.3454230532,0.2443606433,0.2572578027,0.2563089086,0.2719048717
1p46G-gemma-aquila-ar-29BT,6,13500,28.311552,0.2469084862,0.2581762382,0.2598947213,0.269186031,0.33319935310000004,0.3321308289,0.3323633024,0.34299118630000003,0.24360952230000002,0.2576656358,0.2535769091,0.2705511089
1p46G-gemma-aquila-ar-29BT,6,14000,29.360128,0.24667639360000002,0.2587005421,0.2624983742,0.2642129697,0.3376540957,0.3385726807,0.3401152825,0.3345282623,0.24295345410000002,0.257761348,0.2565822092,0.270790835
1p46G-gemma-aquila-ar-29BT,6,1500,3.145728,0.2431857083,0.25630564710000003,0.2561028768,0.2613625076,0.3179873418,0.32062014250000004,0.3185991356,0.3280222533,0.230851772,0.2517842396,0.2489077653,0.26283241560000004
1p46G-gemma-aquila-ar-29BT,6,2000,4.194304,0.2427337257,0.2566486169,0.2538111608,0.25938539720000003,0.3209207197,0.3217193443,0.31608160300000004,0.3193289905,0.238379898,0.2492287587,0.2500432407,0.2668087711
1p46G-gemma-aquila-ar-29BT,6,2500,5.24288,0.2418354168,0.2538664824,0.25748296190000003,0.2633101069,0.32426637280000004,0.3204439038,0.3254778642,0.32912568210000004,0.23702410980000002,0.2527946251,0.2548991144,0.2654681226
1p46G-gemma-aquila-ar-29BT,6,3000,6.291456,0.24568421410000002,0.2528483581,0.2555116522,0.2681628025,0.32703280830000003,0.329194612,0.3274502864,0.33207802140000003,0.238685641,0.2521080737,0.2527168501,0.27006950960000004
1p46G-gemma-aquila-ar-29BT,6,3500,7.340032,0.2474725575,0.25661836800000004,0.2566481686,0.2658805194,0.3358549178,0.3373509612,0.33086070170000004,0.3389991046,0.23955467290000002,0.253997537,0.2535589546,0.2668179221
1p46G-gemma-aquila-ar-29BT,6,4000,8.388608,0.245244332,0.25843305510000003,0.2593043655,0.2666591517,0.3302392031,0.3364430686,0.3350547428,0.33261557950000004,0.2414384011,0.2565373164,0.254989532,0.2678684129
1p46G-gemma-aquila-ar-29BT,6,4500,9.437184,0.2448185665,0.2589146578,0.2580433455,0.263965804,0.3332297629,0.3362179596,0.3362448471,0.33707311500000003,0.239929614,0.2538625828,0.2521331713,0.260753379
1p46G-gemma-aquila-ar-29BT,6,500,1.048576,0.23678062200000002,0.251581166,0.2546856066,0.2635257286,0.2936324169,0.300986845,0.2963150064,0.2988692791,0.22765784730000002,0.2526782193,0.2499115046,0.26534786180000003
1p46G-gemma-aquila-ar-29BT,6,5000,10.48576,0.24922430240000001,0.25788350790000003,0.2609885504,0.2686315647,0.33633636780000004,0.3420554329,0.3355169704,0.3466999418,0.23741584500000001,0.2553337814,0.2525615035,0.2709221503
1p46G-gemma-aquila-ar-29BT,6,5500,11.534336,0.24360644780000001,0.25745238670000004,0.2590923974,0.273856351,0.3325497838,0.3353355811,0.335561345,0.3331344753,0.2398231586,0.25229415040000003,0.25777600430000003,0.27001885470000003
1p46G-gemma-aquila-ar-29BT,6,6000,12.582912,0.24392245640000002,0.2555135858,0.2532606799,0.273340902,0.3398096699,0.3355768742,0.33461664090000004,0.3468066667,0.2387239982,0.2509190424,0.2540416532,0.268204527
1p46G-gemma-aquila-ar-29BT,6,6500,13.631488,0.24563613780000002,0.2580735155,0.2575815603,0.2673533422,0.34136674640000003,0.34263929,0.33703296390000004,0.3412059905,0.2424110402,0.2546575574,0.2543795662,0.2707502209
1p46G-gemma-aquila-ar-29BT,6,7000,14.680064,0.24403955500000002,0.2577748166,0.2605777218,0.2625903089,0.33948268800000003,0.3416978692,0.34168605550000003,0.3397916381,0.23932913760000002,0.2565280157,0.2555995579,0.2707022226
1p46G-gemma-aquila-ar-29BT,6,7500,15.72864,0.24550787540000002,0.257881432,0.2596152675,0.27403258950000003,0.3403343941,0.3397909633,0.3324967706,0.3437561167,0.2415757093,0.2532375075,0.25116426340000003,0.2733311404
1p46G-gemma-aquila-ar-29BT,6,8000,16.777216,0.24534325910000002,0.2552776958,0.2609254526,0.2636480969,0.3451678622,0.338007579,0.33865858260000004,0.33869106930000004,0.2393526145,0.25401902120000003,0.2523134823,0.2675241707
1p46G-gemma-aquila-ar-29BT,6,8500,17.825792,0.2475872687,0.2592010419,0.2608956577,0.26733994980000003,0.3422637941,0.3424022471,0.33867444820000003,0.3450383818,0.2430784051,0.2561099649,0.2542999489,0.2729291018
1p46G-gemma-aquila-ar-29BT,6,9000,18.874368,0.2439301184,0.260412323,0.2584697839,0.2660682378,0.3374590296,0.33603642310000004,0.3409802339,0.336231563,0.24452705970000002,0.257418743,0.2542958889,0.2663845925
1p46G-gemma-aquila-ar-29BT,6,9500,19.922944,0.2460439691,0.2603744941,0.2583775363,0.2676432305,0.3429408002,0.3439145903,0.33924808710000004,0.34480811510000003,0.24123126400000003,0.2589990113,0.2562251184,0.2650180057
1p46G-gemma-commoncrawl-ar-29BT,4,0,0.0,0.2332986027,0.2490406722,0.2391357153,0.2490496738,0.2893368599,0.28300302120000004,0.2859480578,0.2845006044,0.2223716624,0.2496021524,0.24463746700000003,0.24874820720000002
1p46G-gemma-commoncrawl-ar-29BT,4,1000,2.097152,0.2410543825,0.2534675933,0.2563183238,0.2570629498,0.3040422364,0.3154626602,0.30838076880000004,0.3221066749,0.23331017550000002,0.251657157,0.2530348737,0.2647262003
1p46G-gemma-commoncrawl-ar-29BT,4,10000,20.97152,0.24453700800000003,0.2549407065,0.2546837643,0.2713987254,0.3455624597,0.3430110323,0.33324837890000003,0.3449883026,0.23469729590000002,0.24998109770000002,0.2517599493,0.2672203154
1p46G-gemma-commoncrawl-ar-29BT,4,10500,22.020096,0.24486140350000002,0.257104482,0.2564401679,0.26764162140000003,0.3403534481,0.3378295427,0.3385186683,0.3458033398,0.2370471358,0.2512273932,0.25536302240000003,0.26590146400000003
1p46G-gemma-commoncrawl-ar-29BT,4,11000,23.068672,0.2485856365,0.25998778710000003,0.2600199324,0.2757229102,0.34247467130000003,0.3423967007,0.33578793100000004,0.3468288177,0.2384809235,0.2529095468,0.2531198878,0.2653836135
1p46G-gemma-commoncrawl-ar-29BT,4,11500,24.117248,0.2462851348,0.2566940062,0.2576442462,0.269868351,0.3406292725,0.3385197915,0.33727948620000003,0.3442341202,0.2394662764,0.2517067199,0.2539810806,0.26569667210000003
1p46G-gemma-commoncrawl-ar-29BT,4,12000,25.165824,0.24851189740000001,0.2560529538,0.2585860121,0.26796291170000003,0.3539939271,0.34209756880000003,0.3403109785,0.34187599150000003,0.23883479030000002,0.250408939,0.2553972323,0.2684128452
1p46G-gemma-commoncrawl-ar-29BT,4,12500,26.2144,0.2474496354,0.2583545745,0.258718755,0.2729132587,0.348255085,0.3444855119,0.3360434295,0.3485741653,0.24030533550000002,0.25383525,0.2565092272,0.2720614757
1p46G-gemma-commoncrawl-ar-29BT,4,13000,27.262976,0.24520261440000002,0.257755654,0.26024424360000004,0.2669140181,0.3463191647,0.3454011032,0.3403125677,0.3547586533,0.23926058050000001,0.2540811173,0.2539990212,0.268387264
1p46G-gemma-commoncrawl-ar-29BT,4,13500,28.311552,0.2466064443,0.2562631166,0.2596207624,0.27194329170000003,0.3477088835,0.3432922995,0.3378884184,0.35186580980000004,0.2397539609,0.2548683511,0.2565537457,0.2707610362
1p46G-gemma-commoncrawl-ar-29BT,4,14000,29.360128,0.2448374089,0.25601956,0.2574583179,0.2699515931,0.3467448366,0.3461208951,0.340609627,0.3555705159,0.24303187,0.254372978,0.2562213249,0.2727918934
1p46G-gemma-commoncrawl-ar-29BT,4,1500,3.145728,0.2426127895,0.2539312877,0.2566518822,0.2649371819,0.3089973876,0.324688443,0.3145070708,0.3100043805,0.23625096950000002,0.2468885882,0.2524840786,0.2649021668
1p46G-gemma-commoncrawl-ar-29BT,4,2000,4.194304,0.24384521850000002,0.2544040225,0.25690877570000004,0.2620627414,0.3110596961,0.3120588888,0.3108375282,0.3055618423,0.23595193700000003,0.2474615114,0.2551974193,0.26469586240000004
1p46G-gemma-commoncrawl-ar-29BT,4,2500,5.24288,0.24712337,0.251521306,0.2540179086,0.2642814277,0.3243570423,0.3213342562,0.3230597797,0.3118915597,0.23368063520000001,0.2482108552,0.2523823598,0.2706969338
1p46G-gemma-commoncrawl-ar-29BT,4,3000,6.291456,0.246754946,0.2524388609,0.2553176257,0.2721459634,0.31798697800000003,0.3283837904,0.3243254967,0.3219020346,0.2357151918,0.2540925539,0.249902645,0.2684504505
1p46G-gemma-commoncrawl-ar-29BT,4,3500,7.340032,0.2478232948,0.2524989872,0.2557921616,0.2653890136,0.3248554439,0.3345029799,0.3328936645,0.3338896702,0.23424397660000001,0.2483616682,0.2457016585,0.26290303190000003
1p46G-gemma-commoncrawl-ar-29BT,4,4000,8.388608,0.2436521238,0.258109299,0.25405792520000003,0.2569304662,0.3292721021,0.32869334240000003,0.3294456899,0.3158235341,0.2338080132,0.2474913406,0.2454886275,0.26203826680000003
1p46G-gemma-commoncrawl-ar-29BT,4,4500,9.437184,0.24713433110000002,0.2561963471,0.2536227628,0.2661406235,0.3241651868,0.3229580776,0.32430479430000003,0.3349653555,0.2318329569,0.24602752390000002,0.2500702148,0.2650831676
1p46G-gemma-commoncrawl-ar-29BT,4,500,1.048576,0.2339555755,0.24673787900000002,0.25210715170000003,0.2580347657,0.28086512080000003,0.2987918777,0.28787552110000003,0.2896029251,0.2315288507,0.252710712,0.25094186700000004,0.2666740053
1p46G-gemma-commoncrawl-ar-29BT,4,5000,10.48576,0.2450368155,0.2517238732,0.2544705304,0.2669186723,0.3233024027,0.32391274540000004,0.3209366583,0.34323490030000003,0.2336232302,0.2488723838,0.24561752080000002,0.25931564420000003
1p46G-gemma-commoncrawl-ar-29BT,4,5500,11.534336,0.24637736040000002,0.2555944736,0.2572079094,0.2615331569,0.3317159134,0.3335800122,0.33329859240000004,0.3411471948,0.2349725105,0.2498911722,0.24801877300000003,0.27011420280000004
1p46G-gemma-commoncrawl-ar-29BT,4,6000,12.582912,0.2441695294,0.2548549923,0.2532435403,0.264998349,0.3297774443,0.3309422645,0.3272527368,0.3282690494,0.2304972938,0.2457818035,0.2470965853,0.2666407373
1p46G-gemma-commoncrawl-ar-29BT,4,6500,13.631488,0.24430665310000002,0.2583716881,0.2547696859,0.263145762,0.3401149552,0.3385363061,0.3324280557,0.33320828350000004,0.2345693909,0.2499664583,0.2492271797,0.2673469545
1p46G-gemma-commoncrawl-ar-29BT,4,7000,14.680064,0.2441912364,0.258517473,0.25648500280000003,0.2707505703,0.3432315341,0.3444763951,0.3372021518,0.3523373175,0.2382350353,0.2529923469,0.2537954188,0.2674964562
1p46G-gemma-commoncrawl-ar-29BT,4,7500,15.72864,0.2454690368,0.2589977308,0.26079780550000004,0.2711226129,0.34590459570000004,0.3419886902,0.3337139256,0.3443244934,0.2414253507,0.250998179,0.2563474523,0.2715720364
1p46G-gemma-commoncrawl-ar-29BT,4,8000,16.777216,0.2447111227,0.2603638822,0.2584364007,0.26599190840000003,0.3403065317,0.33936648950000003,0.3370706221,0.3433076671,0.2356666454,0.2512677493,0.25192974630000003,0.2652465091
1p46G-gemma-commoncrawl-ar-29BT,4,8500,17.825792,0.24514529870000001,0.2562710114,0.257456311,0.26445244760000003,0.34440150550000004,0.3465228081,0.33730513500000003,0.3433225317,0.2354647091,0.2486471761,0.24994874900000003,0.2674315874
1p46G-gemma-commoncrawl-ar-29BT,4,9000,18.874368,0.24443605270000002,0.2569773433,0.2538577497,0.2686525629,0.3426507447,0.33930067620000004,0.3314866762,0.3397984307,0.23902428850000002,0.2506181629,0.2512765822,0.2674551557
1p46G-gemma-commoncrawl-ar-29BT,4,9500,19.922944,0.2448184638,0.2564051237,0.2565735791,0.2699804668,0.3418850573,0.34297769310000004,0.3370701638,0.34737024850000003,0.23958149180000002,0.2522129802,0.2508149042,0.2680267669
1p46G-gemma-commoncrawl-ar-29BT,5,0,0.0,0.2361905721,0.24807579540000002,0.24677649070000002,0.2490278242,0.2875742716,0.2859542561,0.2808092619,0.2866127576,0.2238611193,0.2519013083,0.24392262790000002,0.2538772493
1p46G-gemma-commoncrawl-ar-29BT,5,1000,2.097152,0.2399641808,0.2533921,0.2538817241,0.2576416126,0.2935488871,0.30893683110000003,0.30178791120000004,0.3196844954,0.23139770440000001,0.2434594596,0.24541797070000002,0.2666437115
1p46G-gemma-commoncrawl-ar-29BT,5,10000,20.97152,0.24496982720000002,0.2555001409,0.2553607868,0.266832473,0.34299773580000004,0.3413206348,0.3305346892,0.3506839929,0.24095587910000002,0.2498296401,0.25156945940000003,0.2655559239
1p46G-gemma-commoncrawl-ar-29BT,5,10500,22.020096,0.2447984903,0.2559227154,0.2555423542,0.2650129962,0.3409749985,0.3403377548,0.3291150926,0.35836743870000004,0.2364744779,0.24806882830000002,0.24884261430000001,0.2693989983
1p46G-gemma-commoncrawl-ar-29BT,5,11000,23.068672,0.2463762921,0.2568397765,0.2559779901,0.2645866987,0.345968857,0.3406056201,0.33156933720000004,0.3592602196,0.2386136886,0.24810810120000001,0.24965976620000002,0.27132622500000003
1p46G-gemma-commoncrawl-ar-29BT,5,11500,24.117248,0.2444471893,0.2552402919,0.2531155346,0.2656858078,0.3468303175,0.34156747260000003,0.3333838812,0.36489435740000004,0.2382832095,0.248568598,0.2504550779,0.2671842193
1p46G-gemma-commoncrawl-ar-29BT,5,12000,25.165824,0.24475813240000002,0.2585912748,0.2587703759,0.2613957892,0.3457071459,0.3384333592,0.3337785828,0.36398320300000003,0.23807499470000001,0.2489909499,0.24932441660000002,0.26720909870000004
1p46G-gemma-commoncrawl-ar-29BT,5,12500,26.2144,0.2446318049,0.257352639,0.2560953277,0.26856060660000003,0.34519812510000003,0.34000233900000004,0.33589640470000004,0.3551491491,0.23902089170000002,0.249660136,0.25047646160000003,0.26913979390000003
1p46G-gemma-commoncrawl-ar-29BT,5,13000,27.262976,0.2465344001,0.2580664076,0.2568352009,0.2678158726,0.3449855544,0.3406807579,0.33402945510000004,0.3580684257,0.2413413493,0.24852697070000002,0.2507458931,0.2687880181
1p46G-gemma-commoncrawl-ar-29BT,5,13500,28.311552,0.24698780950000002,0.2606960695,0.2574712091,0.2673821437,0.3458309834,0.3454578052,0.33337770170000003,0.35847848730000004,0.2395876654,0.24865453610000002,0.2512517383,0.26853321420000004
1p46G-gemma-commoncrawl-ar-29BT,5,14000,29.360128,0.246095588,0.257849339,0.2583512893,0.2675647123,0.3510437899,0.3457527801,0.33598536840000004,0.3595100231,0.2399800488,0.2489281639,0.2527653287,0.26773228790000003
1p46G-gemma-commoncrawl-ar-29BT,5,1500,3.145728,0.24780743930000002,0.255589193,0.2559575857,0.2624714506,0.3159802647,0.3219354042,0.31959831320000004,0.3085675261,0.2342449486,0.25097894390000003,0.2504632727,0.2719693254
1p46G-gemma-commoncrawl-ar-29BT,5,2000,4.194304,0.23921670320000002,0.2488413491,0.2531467612,0.2594049679,0.3118924678,0.31848279490000003,0.31209885530000003,0.31820123240000003,0.23080029870000002,0.2462548686,0.2508034604,0.26425459970000004
1p46G-gemma-commoncrawl-ar-29BT,5,2500,5.24288,0.24385008330000002,0.2506728353,0.2543611288,0.2609892045,0.321781688,0.3296822641,0.31788300950000004,0.3209298124,0.23305174420000002,0.2495481498,0.2493818511,0.2604660223
1p46G-gemma-commoncrawl-ar-29BT,5,3000,6.291456,0.2411366066,0.2526066675,0.2551080282,0.2608577622,0.3279643148,0.3297869836,0.32459223060000003,0.32531053860000003,0.2312513843,0.2482923578,0.2524066875,0.26376059090000004
1p46G-gemma-commoncrawl-ar-29BT,5,3500,7.340032,0.24440022390000002,0.25852889960000003,0.2540103293,0.268731313,0.32809824790000003,0.33904737,0.32511643770000004,0.3394454797,0.23657516650000002,0.2498996859,0.25128630080000003,0.2600767386
1p46G-gemma-commoncrawl-ar-29BT,5,4000,8.388608,0.2417534651,0.2555530956,0.2529183935,0.2622787077,0.3241916002,0.3351273314,0.3259980688,0.3310893928,0.2307366409,0.246947728,0.2452733684,0.2636247154
1p46G-gemma-commoncrawl-ar-29BT,5,4500,9.437184,0.24010912380000002,0.25246529030000003,0.2533999933,0.2639447299,0.33287198100000004,0.33258680900000004,0.33111186,0.32741209190000004,0.23458131940000002,0.2426831563,0.2482325514,0.2720716446
1p46G-gemma-commoncrawl-ar-29BT,5,500,1.048576,0.2341105574,0.2520353866,0.2573268487,0.2507474604,0.2838594197,0.3024064662,0.28712969520000003,0.2882819017,0.231695748,0.2501368003,0.2513114393,0.2578892246
1p46G-gemma-commoncrawl-ar-29BT,5,5000,10.48576,0.24154287740000002,0.2547636157,0.25346293470000003,0.25748048030000004,0.3347302606,0.341971354,0.3317971523,0.3391340772,0.2326757479,0.24838225590000002,0.2445765111,0.2592408003
1p46G-gemma-commoncrawl-ar-29BT,5,5500,11.534336,0.2458748574,0.259411287,0.2579343563,0.26514340680000004,0.3343473582,0.3316652036,0.3288536503,0.34250890570000003,0.2391991171,0.2484605947,0.25184918970000003,0.2611223031
1p46G-gemma-commoncrawl-ar-29BT,5,6000,12.582912,0.2451564681,0.2580942068,0.2581872965,0.2622892537,0.3364136804,0.3327364486,0.3279137849,0.34054082010000003,0.2392316853,0.2499584746,0.25353289090000003,0.2519343525
1p46G-gemma-commoncrawl-ar-29BT,5,6500,13.631488,0.24366781950000002,0.25606572450000004,0.2582873698,0.26780809110000003,0.3267819971,0.3370788206,0.3249079063,0.3413350102,0.23471434300000002,0.24871943700000002,0.2547402723,0.2680413763
1p46G-gemma-commoncrawl-ar-29BT,5,7000,14.680064,0.2454989468,0.25682101820000003,0.25938458870000003,0.2621271676,0.3357671373,0.33640773430000004,0.3247938613,0.3442183412,0.23617415530000002,0.2491306752,0.2505433167,0.2561195747
1p46G-gemma-commoncrawl-ar-29BT,5,7500,15.72864,0.24364679400000003,0.2568131912,0.2584060812,0.2659015165,0.33540817570000003,0.3356925128,0.331010411,0.35253219220000004,0.2396704476,0.2506489128,0.2508190151,0.2608091325
1p46G-gemma-commoncrawl-ar-29BT,5,8000,16.777216,0.2447994731,0.25397305,0.25571515570000003,0.2666340092,0.3404639927,0.3366553645,0.33368124390000004,0.34956667500000005,0.24037991500000003,0.2499430491,0.25388402400000004,0.2590205286
1p46G-gemma-commoncrawl-ar-29BT,5,8500,17.825792,0.2452340869,0.2568635527,0.2586036122,0.2642307454,0.3370949563,0.3386421217,0.32908659960000003,0.34706658500000004,0.2391897523,0.2499660837,0.2522593419,0.2614008367
1p46G-gemma-commoncrawl-ar-29BT,5,9000,18.874368,0.24679092700000002,0.2572893647,0.2596205743,0.2635401032,0.33864895040000004,0.3351676724,0.3260788,0.34834552500000004,0.24214894950000002,0.2519782143,0.2517955972,0.2642446589
1p46G-gemma-commoncrawl-ar-29BT,5,9500,19.922944,0.24673546340000002,0.2558828111,0.2558543292,0.2656375765,0.3412761687,0.3396933217,0.3326954656,0.3512072207,0.23930915390000002,0.24946999150000002,0.2510578551,0.2633151353
1p46G-gemma-lynx-ar-29BT,6,0,0.0,0.0,0.0,0.0,0.0,0.28186134820000003,0.2880303929,0.2785789519,0.2861842817,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,1000,2.097152,0.0,0.0,0.0,0.0,0.2950931537,0.3124162555,0.3036342845,0.2971094299,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,10000,20.97152,0.0,0.0,0.0,0.0,0.3300993879,0.3368794558,0.3301119582,0.33038778090000004,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,10500,22.020096,0.0,0.0,0.0,0.0,0.3153170039,0.33436455200000004,0.3214572053,0.3192720906,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,11000,23.068672,0.0,0.0,0.0,0.0,0.31464585440000004,0.3333115486,0.3265529338,0.3213434255,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,11500,24.117248,0.0,0.0,0.0,0.0,0.31865116530000004,0.3315357478,0.3239216599,0.32045943720000003,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,12000,25.165824,0.2463966471,0.26033592180000004,0.2605070688,0.2747104945,0.32124951560000004,0.33541362,0.3241958096,0.3156401464,0.2414055582,0.2607860911,0.2615865196,0.2731584174
1p46G-gemma-lynx-ar-29BT,6,12500,26.2144,0.0,0.0,0.0,0.0,0.32028462690000004,0.33240968260000003,0.32825034610000003,0.3174029198,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,13000,27.262976,0.2440462274,0.2584372447,0.2576559033,0.2781068759,0.32037171340000004,0.3307030492,0.32959152410000003,0.320600473,0.2384477173,0.2562170858,0.2544961807,0.2721621641
1p46G-gemma-lynx-ar-29BT,6,13500,28.311552,0.24520492700000002,0.2619167659,0.25806175530000003,0.27528205380000004,0.3238082403,0.3302991353,0.3285657132,0.3130529691,0.2406235817,0.2569184339,0.2581501282,0.2691138464
1p46G-gemma-lynx-ar-29BT,6,14000,29.360128,0.24615754650000002,0.26193046540000003,0.2584380086,0.2744761933,0.3193113374,0.32937734220000003,0.3254829613,0.3197720135,0.239814929,0.2582489995,0.2591930326,0.2695228668
1p46G-gemma-lynx-ar-29BT,6,1500,3.145728,0.0,0.0,0.0,0.0,0.2951993926,0.30323617070000003,0.2980215704,0.2954566545,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,2000,4.194304,0.0,0.0,0.0,0.0,0.3066690261,0.3171023727,0.3094316683,0.3103311009,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,2500,5.24288,0.0,0.0,0.0,0.0,0.3085785471,0.3171497029,0.3175279917,0.3018899308,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,3000,6.291456,0.0,0.0,0.0,0.0,0.3052885871,0.3181394019,0.3099063246,0.3018675052,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,3500,7.340032,0.0,0.0,0.0,0.0,0.30780665620000003,0.3186257053,0.32011545140000003,0.3092941763,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,4000,8.388608,0.0,0.0,0.0,0.0,0.31831911090000004,0.3310418049,0.3274252241,0.3252679291,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,4500,9.437184,0.0,0.0,0.0,0.0,0.3178139111,0.3324276846,0.3261345646,0.32884777,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,500,1.048576,0.0,0.0,0.0,0.0,0.29143871720000003,0.3073435431,0.30313313010000004,0.3069978206,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,5000,10.48576,0.0,0.0,0.0,0.0,0.31324544260000003,0.3308562775,0.3257141677,0.31444531070000004,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,5500,11.534336,0.0,0.0,0.0,0.0,0.3114162171,0.32891163370000004,0.3252857417,0.3092179346,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,6000,12.582912,0.0,0.0,0.0,0.0,0.3035209477,0.31641236,0.3159211637,0.301106457,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,6500,13.631488,0.0,0.0,0.0,0.0,0.3165405308,0.3370034438,0.3295422988,0.3093841076,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,7000,14.680064,0.0,0.0,0.0,0.0,0.3222422126,0.330521445,0.3318441353,0.3167284205,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,7500,15.72864,0.2464615963,0.2629398498,0.2628750204,0.2747859469,0.3142022025,0.3233349655,0.3235920235,0.31336115070000004,0.2391945885,0.25723960500000004,0.25484252,0.2741346747
1p46G-gemma-lynx-ar-29BT,6,8000,16.777216,0.0,0.0,0.0,0.0,0.3197253144,0.3331368638,0.3281690013,0.31562796870000004,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,8500,17.825792,0.0,0.0,0.0,0.0,0.3098398611,0.3271285398,0.3262125014,0.3107294075,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,9000,18.874368,0.0,0.0,0.0,0.0,0.309285831,0.3245013954,0.3219378667,0.3115350076,0.0,0.0,0.0,0.0
1p46G-gemma-lynx-ar-29BT,6,9500,19.922944,0.0,0.0,0.0,0.0,0.3197705155,0.32858452600000004,0.32988508720000004,0.3203478383,0.0,0.0,0.0,0.0
